Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
23838,739486,739486,10000.0,2025-06-14,1
23839,100159,100159,10000.0,2025-08-28,1
23840,827571,827571,10000.0,2025-02-13,1
23841,82851,82851,10000.0,2025-05-14,1
23842,883507,883507,10000.0,2025-12-14,1
23843,505321,505321,10000.0,2025-08-28,1
23844,864956,864956,10000.0,2025-04-07,1
23845,211860,211860,10000.0,2025-11-07,1
23846,281034,281034,10000.0,2025-11-07,1
23847,954481,954481,10000.0,2025-11-14,1
23848,446053,446053,10000.0,2025-09-21,1
23849,725601,725601,10000.0,2025-07-07,1
23850,387065,387065,10000.0,2025-07-21,1
23851,278075,278075,10000.0,2025-10-07,1
23852,423940,423940,10000.0,2025-04-21,1
23853,18794,18794,10000.0,2025-05-07,1
23854,160406,160406,10000.0,2025-04-07,1
23855,764130,764130,10000.0,2025-10-14,1
23856,778045,778045,10000.0,2025-10-21,1
23857,393799,393799,10000.0,2025-12-14,1
23858,433418,433418,10000.0,2025-03-14,1
23859,320484,320484,10000.0,2025-08-21,1
23860,495028,495028,10000.0,2025-07-14,1
23861,374157,374157,10000.0,2025-04-14,1
23862,145231,145231,10000.0,2025-10-21,1
23863,4907,4907,10000.0,2025-05-28,1
23864,42128,42128,10000.0,2025-02-06,1
23865,720752,720752,10000.0,2025-04-07,1
23866,600328,600328,10000.0,2025-03-28,1
23867,777039,777039,10000.0,2025-01-20,1
23868,649640,649640,10000.0,2025-12-21,1
23869,615466,615466,10000.0,2025-08-07,1
23870,65612,65612,10000.0,2025-04-07,1
23871,333311,333311,10000.0,2025-09-07,1
23872,863293,863293,10000.0,2025-09-21,1
23873,621603,621603,10000.0,2025-05-14,1
23874,630974,630974,10000.0,2025-12-21,1
23875,371564,371564,10000.0,2025-03-14,1
23876,322199,322199,10000.0,2025-04-28,1
23877,284951,284951,10000.0,2025-07-21,1
23878,185690,185690,10000.0,2025-05-07,1
23879,958666,958666,10000.0,2025-04-21,1
23880,808338,808338,10000.0,2025-07-28,1
23881,512702,512702,10000.0,2025-10-28,1
23882,496462,496462,10000.0,2025-06-14,1
23883,985482,985482,10000.0,2025-07-28,1
23884,154374,154374,10000.0,2025-10-14,1
23885,719271,719271,10000.0,2025-03-21,1
23886,407090,407090,10000.0,2025-04-07,1
23887,795080,795080,10000.0,2025-05-07,1
23888,201352,201352,10000.0,2025-02-20,1
23889,267452,267452,10000.0,2025-09-28,1
23890,279509,279509,10000.0,2025-09-07,1
23891,564623,564623,10000.0,2025-09-07,1
23892,166672,166672,10000.0,2025-05-21,1
23893,704069,704069,10000.0,2025-09-07,1
23894,371609,371609,10000.0,2025-04-28,1
23895,47625,47625,10000.0,2025-02-13,1
23896,147694,147694,10000.0,2025-07-14,1
23897,501044,501044,10000.0,2025-12-21,1
23898,618592,618592,10000.0,2025-02-20,1
23899,582731,582731,10000.0,2025-02-27,1
23900,737107,737107,10000.0,2025-12-14,1
23901,817170,817170,10000.0,2025-09-14,1
23902,709054,709054,10000.0,2025-04-21,1
23903,733233,733233,10000.0,2025-05-14,1
23904,974458,974458,10000.0,2025-06-14,1
23905,917834,917834,10000.0,2025-09-28,1
23906,51101,51101,10000.0,2025-08-14,1
23907,387195,387195,10000.0,2025-11-28,1
23908,845924,845924,10000.0,2025-04-07,1
23909,272118,272118,10000.0,2025-06-28,1
23910,77904,77904,10000.0,2025-11-07,1
23911,66152,66152,10000.0,2025-09-28,1
23912,184705,184705,10000.0,2025-08-28,1
23913,568395,568395,10000.0,2025-12-28,1
23914,103148,103148,10000.0,2025-10-28,1
23915,964309,964309,10000.0,2025-09-21,1
23916,970151,970151,10000.0,2025-09-07,1
23917,673735,673735,10000.0,2025-10-21,1
23918,856081,856081,10000.0,2025-01-06,1
23919,634406,634406,10000.0,2025-05-07,1
23920,544584,544584,10000.0,2025-12-07,1
23921,926800,926800,10000.0,2025-03-28,1
23922,598986,598986,10000.0,2025-07-28,1
23923,144211,144211,10000.0,2025-01-06,1
23924,372707,372707,10000.0,2025-04-28,1
23925,26756,26756,10000.0,2025-02-06,1
23926,926115,926115,10000.0,2025-05-14,1
23927,68815,68815,10000.0,2025-01-06,1
23928,745495,745495,10000.0,2025-11-14,1
23929,706874,706874,10000.0,2025-05-07,1
23930,292515,292515,10000.0,2025-03-21,1
23931,548655,548655,10000.0,2025-01-20,1
23932,486854,486854,10000.0,2025-03-14,1
23933,720111,720111,10000.0,2025-07-07,1
23934,648847,648847,10000.0,2025-10-21,1
23935,766150,766150,10000.0,2025-04-21,1
23936,473137,473137,10000.0,2025-09-21,1
23937,403925,403925,10000.0,2025-08-14,1
23938,835401,835401,10000.0,2025-07-07,1
23939,42714,42714,10000.0,2025-09-14,1
23940,15179,15179,10000.0,2025-06-21,1
23941,203364,203364,10000.0,2025-08-21,1
23942,167458,167458,10000.0,2025-07-14,1
23943,637752,637752,10000.0,2025-06-28,1
23944,594923,594923,10000.0,2025-06-21,1
23945,533198,533198,10000.0,2025-10-28,1
23946,882981,882981,10000.0,2025-07-07,1
23947,716763,716763,10000.0,2025-05-14,1
23948,895897,895897,10000.0,2025-10-21,1
23949,259843,259843,10000.0,2025-12-14,1
23950,892833,892833,10000.0,2025-06-07,1
23951,49132,49132,10000.0,2025-03-28,1
23952,1897,1897,10000.0,2025-03-07,1
23953,386289,386289,10000.0,2025-06-07,1
23954,954243,954243,10000.0,2025-03-21,1
23955,105116,105116,10000.0,2025-03-14,1
23956,991927,991927,10000.0,2025-03-07,1
23957,325913,325913,10000.0,2025-06-21,1
23958,70598,70598,10000.0,2025-11-21,1
23959,590859,590859,10000.0,2025-05-14,1
23960,421547,421547,10000.0,2025-10-07,1
23961,944277,944277,10000.0,2025-12-28,1
23962,810886,810886,10000.0,2025-07-14,1
23963,930186,930186,10000.0,2025-06-28,1
23964,446130,446130,10000.0,2025-12-07,1
23965,27136,27136,10000.0,2025-02-20,1
23966,543416,543416,10000.0,2025-09-28,1
23967,288070,288070,10000.0,2025-01-27,1
23968,839594,839594,10000.0,2025-12-21,1
23969,47509,47509,10000.0,2025-10-21,1
23970,617439,617439,10000.0,2025-12-28,1
23971,616762,616762,10000.0,2025-02-20,1
23972,334935,334935,10000.0,2025-02-13,1
23973,363177,363177,10000.0,2025-04-14,1
23974,370459,370459,10000.0,2025-03-07,1
23975,377824,377824,10000.0,2025-04-21,1
23976,272165,272165,10000.0,2025-08-14,1
23977,813723,813723,10000.0,2025-04-14,1
23978,991470,991470,10000.0,2025-12-07,1
23979,179002,179002,10000.0,2025-01-27,1
23980,28074,28074,10000.0,2025-09-14,1
23981,560908,560908,10000.0,2025-07-14,1
23982,688077,688077,10000.0,2025-12-28,1
23983,618004,618004,10000.0,2025-07-14,1
23984,568869,568869,10000.0,2025-04-14,1
23985,189900,189900,10000.0,2025-11-07,1
23986,832755,832755,10000.0,2025-04-14,1
23987,99864,99864,10000.0,2025-11-07,1
23988,15209,15209,10000.0,2025-07-21,1
23989,376733,376733,10000.0,2025-04-28,1
23990,876750,876750,10000.0,2025-06-28,1
23991,445625,445625,10000.0,2025-07-21,1
23992,92442,92442,10000.0,2025-07-28,1
23993,753287,753287,10000.0,2025-02-27,1
23994,811191,811191,10000.0,2025-05-14,1
23995,496279,496279,10000.0,2025-12-14,1
23996,823148,823148,10000.0,2025-01-13,1
23997,617073,617073,10000.0,2025-12-28,1
23998,553856,553856,10000.0,2025-04-07,1
23999,637745,637745,10000.0,2025-06-21,1
24000,689443,689443,10000.0,2025-09-21,1
24001,629967,629967,10000.0,2025-03-21,1
24002,178523,178523,10000.0,2025-10-07,1
24003,882568,882568,10000.0,2025-05-21,1
24004,259308,259308,10000.0,2025-06-28,1
24005,746074,746074,10000.0,2025-06-14,1
24006,511810,511810,10000.0,2025-05-21,1
24007,303466,303466,10000.0,2025-02-20,1
24008,193688,193688,10000.0,2025-03-14,1
24009,923279,923279,10000.0,2025-08-14,1
24010,375408,375408,10000.0,2025-09-14,1
24011,904414,904414,10000.0,2025-01-27,1
24012,616389,616389,10000.0,2025-02-13,1
24013,78185,78185,10000.0,2025-08-14,1
24014,801645,801645,10000.0,2025-04-14,1
24015,737351,737351,10000.0,2025-08-14,1
24016,285525,285525,10000.0,2025-02-13,1
24017,392457,392457,10000.0,2025-04-14,1
24018,490766,490766,10000.0,2025-11-21,1
24019,686918,686918,10000.0,2025-10-28,1
24020,695139,695139,10000.0,2025-04-14,1
24021,855447,855447,10000.0,2025-04-14,1
24022,61928,61928,10000.0,2025-03-14,1
24023,477484,477484,10000.0,2025-08-07,1
24024,28799,28799,10000.0,2025-09-07,1
24025,224798,224798,10000.0,2025-03-14,1
24026,569127,569127,10000.0,2025-12-28,1
24027,411198,411198,10000.0,2025-06-28,1
24028,623867,623867,10000.0,2025-07-21,1
24029,867082,867082,10000.0,2025-01-27,1
24030,454304,454304,10000.0,2025-04-07,1
24031,386340,386340,10000.0,2025-07-28,1
24032,719058,719058,10000.0,2025-08-21,1
24033,32459,32459,10000.0,2025-09-07,1
24034,565881,565881,10000.0,2025-02-13,1
24035,675039,675039,10000.0,2025-05-14,1
24036,992049,992049,10000.0,2025-07-07,1
24037,334666,334666,10000.0,2025-05-21,1
24038,448211,448211,10000.0,2025-08-14,1
24039,591111,591111,10000.0,2025-01-20,1
24040,58527,58527,10000.0,2025-11-28,1
24041,485970,485970,10000.0,2025-10-14,1
24042,261056,261056,10000.0,2025-04-07,1
24043,520611,520611,10000.0,2025-06-07,1
24044,930020,930020,10000.0,2025-01-13,1
24045,855339,855339,10000.0,2025-12-28,1
24046,676975,676975,10000.0,2025-08-28,1
24047,272630,272630,10000.0,2025-11-21,1
24048,893342,893342,10000.0,2025-10-28,1
24049,769491,769491,10000.0,2025-06-07,1
24050,244555,244555,10000.0,2025-03-07,1
24051,493602,493602,10000.0,2025-08-21,1
24052,406402,406402,10000.0,2025-05-21,1
24053,306004,306004,10000.0,2025-01-27,1
24054,76095,76095,10000.0,2025-11-28,1
24055,458391,458391,10000.0,2025-06-07,1
24056,384612,384612,10000.0,2025-11-07,1
24057,61105,61105,10000.0,2025-12-14,1
24058,855789,855789,10000.0,2025-03-21,1
24059,901990,901990,10000.0,2025-06-14,1
24060,315452,315452,10000.0,2025-11-21,1
24061,264585,264585,10000.0,2025-11-28,1
24062,935418,935418,10000.0,2025-10-14,1
24063,902783,902783,10000.0,2025-08-14,1
24064,695589,695589,10000.0,2025-07-07,1
24065,383856,383856,10000.0,2025-10-14,1
24066,262869,262869,10000.0,2025-03-21,1
24067,215336,215336,10000.0,2025-05-07,1
24068,755658,755658,10000.0,2025-08-21,1
24069,994297,994297,10000.0,2025-08-28,1
24070,835652,835652,10000.0,2025-03-14,1
24071,612918,612918,10000.0,2025-08-21,1
24072,273088,273088,10000.0,2025-02-20,1
24073,392404,392404,10000.0,2025-02-20,1
24074,400851,400851,10000.0,2025-03-21,1
24075,906649,906649,10000.0,2025-03-07,1
24076,980145,980145,10000.0,2025-12-28,1
24077,665195,665195,10000.0,2025-06-21,1
24078,678845,678845,10000.0,2025-10-07,1
24079,168032,168032,10000.0,2025-02-06,1
24080,817359,817359,10000.0,2025-03-21,1
24081,539413,539413,10000.0,2025-10-21,1
24082,938871,938871,10000.0,2025-03-21,1
24083,312645,312645,10000.0,2025-03-21,1
24084,275178,275178,10000.0,2025-11-07,1
24085,759488,759488,10000.0,2025-02-06,1
24086,708834,708834,10000.0,2025-09-14,1
24087,875187,875187,10000.0,2025-03-21,1
24088,578155,578155,10000.0,2025-08-28,1
24089,496408,496408,10000.0,2025-04-21,1
24090,321681,321681,10000.0,2025-11-28,1
24091,496690,496690,10000.0,2025-01-27,1
24092,183425,183425,10000.0,2025-02-27,1
24093,737901,737901,10000.0,2025-02-13,1
24094,424299,424299,10000.0,2025-04-14,1
24095,711304,711304,10000.0,2025-06-14,1
24096,451323,451323,10000.0,2025-02-13,1
24097,523210,523210,10000.0,2025-07-14,1
24098,917270,917270,10000.0,2025-03-14,1
24099,490102,490102,10000.0,2025-01-27,1
24100,290014,290014,10000.0,2025-05-21,1
24101,519177,519177,10000.0,2025-07-07,1
24102,590386,590386,10000.0,2025-01-27,1
24103,556042,556042,10000.0,2025-03-28,1
24104,611308,611308,10000.0,2025-03-28,1
24105,543751,543751,10000.0,2025-08-28,1
24106,870955,870955,10000.0,2025-08-28,1
24107,134830,134830,10000.0,2025-05-21,1
24108,834477,834477,10000.0,2025-12-28,1
24109,382263,382263,10000.0,2025-06-07,1
24110,861531,861531,10000.0,2025-11-28,1
24111,246240,246240,10000.0,2025-10-14,1
24112,668696,668696,10000.0,2025-01-13,1
24113,740621,740621,10000.0,2025-07-21,1
24114,427417,427417,10000.0,2025-10-21,1
24115,882789,882789,10000.0,2025-12-28,1
24116,482089,482089,10000.0,2025-03-07,1
24117,373021,373021,10000.0,2025-03-07,1
24118,812754,812754,10000.0,2025-08-21,1
24119,719249,719249,10000.0,2025-02-27,1
24120,647390,647390,10000.0,2025-10-28,1
24121,959405,959405,10000.0,2025-04-28,1
24122,377672,377672,10000.0,2025-11-21,1
24123,586186,586186,10000.0,2025-08-07,1
24124,534488,534488,10000.0,2025-05-07,1
24125,214016,214016,10000.0,2025-09-28,1
24126,286758,286758,10000.0,2025-06-28,1
24127,227750,227750,10000.0,2025-04-07,1
24128,558499,558499,10000.0,2025-12-14,1
24129,950356,950356,10000.0,2025-08-07,1
24130,691082,691082,10000.0,2025-03-14,1
24131,348520,348520,10000.0,2025-03-28,1
24132,530849,530849,10000.0,2025-05-28,1
24133,676480,676480,10000.0,2025-04-21,1
24134,575433,575433,10000.0,2025-03-21,1
24135,214229,214229,10000.0,2025-04-28,1
24136,614176,614176,10000.0,2025-01-27,1
24137,87593,87593,10000.0,2025-04-28,1
24138,129561,129561,10000.0,2025-12-28,1
24139,644868,644868,10000.0,2025-12-07,1
24140,510743,510743,10000.0,2025-06-21,1
24141,507777,507777,10000.0,2025-05-14,1
24142,503409,503409,10000.0,2025-06-07,1
24143,504742,504742,10000.0,2025-01-27,1
24144,426952,426952,10000.0,2025-07-14,1
24145,876096,876096,10000.0,2025-09-14,1
24146,512932,512932,10000.0,2025-06-14,1
24147,990562,990562,10000.0,2025-06-14,1
24148,618944,618944,10000.0,2025-02-06,1
24149,48888,48888,10000.0,2025-07-28,1
24150,481677,481677,10000.0,2025-01-20,1
24151,14952,14952,10000.0,2025-11-07,1
24152,467243,467243,10000.0,2025-08-14,1
24153,674711,674711,10000.0,2025-06-21,1
24154,192438,192438,10000.0,2025-10-14,1
24155,928807,928807,10000.0,2025-09-21,1
24156,423072,423072,10000.0,2025-12-07,1
24157,956243,956243,10000.0,2025-09-07,1
24158,310191,310191,10000.0,2025-07-07,1
24159,89026,89026,10000.0,2025-03-28,1
24160,160627,160627,10000.0,2025-11-14,1
24161,399770,399770,10000.0,2025-04-07,1
24162,58275,58275,10000.0,2025-03-21,1
24163,306522,306522,10000.0,2025-06-28,1
24164,366576,366576,10000.0,2025-07-28,1
24165,403238,403238,10000.0,2025-09-28,1
24166,333500,333500,10000.0,2025-03-14,1
24167,425420,425420,10000.0,2025-05-07,1
24168,56483,56483,10000.0,2025-04-28,1
24169,874662,874662,10000.0,2025-10-14,1
24170,753828,753828,10000.0,2025-08-21,1
24171,948365,948365,10000.0,2025-02-27,1
24172,415491,415491,10000.0,2025-03-21,1
24173,915380,915380,10000.0,2025-01-13,1
24174,725823,725823,10000.0,2025-02-13,1
24175,288080,288080,10000.0,2025-02-06,1
24176,34822,34822,10000.0,2025-02-20,1
24177,539399,539399,10000.0,2025-10-07,1
24178,33944,33944,10000.0,2025-09-28,1
24179,570164,570164,10000.0,2025-10-28,1
24180,362621,362621,10000.0,2025-10-07,1
24181,83120,83120,10000.0,2025-02-06,1
24182,655405,655405,10000.0,2025-09-21,1
24183,92124,92124,10000.0,2025-09-14,1
24184,504247,504247,10000.0,2025-09-21,1
24185,662023,662023,10000.0,2025-10-21,1
24186,28172,28172,10000.0,2025-12-21,1
24187,258599,258599,10000.0,2025-07-21,1
24188,223104,223104,10000.0,2025-07-28,1
24189,143591,143591,10000.0,2025-04-28,1
24190,540443,540443,10000.0,2025-08-14,1
24191,887425,887425,10000.0,2025-08-28,1
24192,387509,387509,10000.0,2025-10-07,1
24193,809049,809049,10000.0,2025-07-07,1
24194,255549,255549,10000.0,2025-03-21,1
24195,831817,831817,10000.0,2025-09-21,1
24196,184172,184172,10000.0,2025-03-14,1
24197,868379,868379,10000.0,2025-08-14,1
24198,633048,633048,10000.0,2025-08-21,1
24199,523439,523439,10000.0,2025-02-27,1
24200,941555,941555,10000.0,2025-07-21,1
24201,250748,250748,10000.0,2025-02-06,1
24202,543371,543371,10000.0,2025-08-14,1
24203,662619,662619,10000.0,2025-06-07,1
24204,182922,182922,10000.0,2025-10-14,1
24205,201825,201825,10000.0,2025-06-07,1
24206,221274,221274,10000.0,2025-07-28,1
24207,538400,538400,10000.0,2025-01-13,1
24208,34777,34777,10000.0,2025-01-06,1
24209,575938,575938,10000.0,2025-08-07,1
24210,423238,423238,10000.0,2025-05-21,1
24211,643204,643204,10000.0,2025-05-21,1
24212,507015,507015,10000.0,2025-04-14,1
24213,526305,526305,10000.0,2025-12-28,1
24214,622238,622238,10000.0,2025-02-06,1
24215,537285,537285,10000.0,2025-12-28,1
24216,238469,238469,10000.0,2025-07-21,1
24217,89805,89805,10000.0,2025-05-14,1
24218,233636,233636,10000.0,2025-05-07,1
24219,157539,157539,10000.0,2025-06-07,1
24220,817993,817993,10000.0,2025-12-14,1
24221,161739,161739,10000.0,2025-11-28,1
24222,2315,2315,10000.0,2025-04-28,1
24223,147199,147199,10000.0,2025-03-07,1
24224,801018,801018,10000.0,2025-07-28,1
24225,449658,449658,10000.0,2025-07-28,1
24226,693598,693598,10000.0,2025-01-27,1
24227,369887,369887,10000.0,2025-08-14,1
24228,955586,955586,10000.0,2025-11-21,1
24229,356430,356430,10000.0,2025-11-07,1
24230,85481,85481,10000.0,2025-07-21,1
24231,665615,665615,10000.0,2025-08-14,1
24232,244783,244783,10000.0,2025-10-21,1
24233,512542,512542,10000.0,2025-05-21,1
24234,853647,853647,10000.0,2025-05-14,1
24235,266424,266424,10000.0,2025-12-07,1
24236,198400,198400,10000.0,2025-01-27,1
24237,401630,401630,10000.0,2025-05-07,1
24238,957867,957867,10000.0,2025-02-13,1
24239,98034,98034,10000.0,2025-11-07,1
24240,185942,185942,10000.0,2025-01-13,1
24241,904139,904139,10000.0,2025-04-28,1
24242,507266,507266,10000.0,2025-12-21,1
24243,182174,182174,10000.0,2025-09-28,1
24244,999940,999940,10000.0,2025-01-27,1
24245,686996,686996,10000.0,2025-01-13,1
24246,687162,687162,10000.0,2025-06-28,1
24247,153215,153215,10000.0,2025-08-14,1
24248,753743,753743,10000.0,2025-05-28,1
24249,840312,840312,10000.0,2025-12-07,1
24250,257166,257166,10000.0,2025-08-21,1
24251,846259,846259,10000.0,2025-03-07,1
24252,418480,418480,10000.0,2025-05-21,1
24253,733972,733972,10000.0,2025-05-21,1
24254,847439,847439,10000.0,2025-05-28,1
24255,766052,766052,10000.0,2025-01-13,1
24256,970476,970476,10000.0,2025-07-28,1
24257,295055,295055,10000.0,2025-02-27,1
24258,176105,176105,10000.0,2025-02-27,1
24259,598424,598424,10000.0,2025-01-13,1
24260,101104,101104,10000.0,2025-03-28,1
24261,807097,807097,10000.0,2025-03-07,1
24262,301764,301764,10000.0,2025-06-28,1
24263,849293,849293,10000.0,2025-06-21,1
24264,52131,52131,10000.0,2025-06-07,1
24265,933442,933442,10000.0,2025-05-21,1
24266,598538,598538,10000.0,2025-05-07,1
24267,561482,561482,10000.0,2025-02-06,1
24268,425732,425732,10000.0,2025-03-14,1
24269,54586,54586,10000.0,2025-02-20,1
24270,612681,612681,10000.0,2025-12-28,1
24271,374150,374150,10000.0,2025-04-07,1
24272,148983,148983,10000.0,2025-01-20,1
24273,444117,444117,10000.0,2025-06-07,1
24274,278875,278875,10000.0,2025-12-14,1
24275,899442,899442,10000.0,2025-06-28,1
24276,42362,42362,10000.0,2025-09-28,1
24277,784718,784718,10000.0,2025-01-13,1
24278,227649,227649,10000.0,2025-12-28,1
24279,345067,345067,10000.0,2025-10-21,1
24280,879892,879892,10000.0,2025-01-27,1
24281,174481,174481,10000.0,2025-09-21,1
24282,608160,608160,10000.0,2025-08-21,1
24283,440487,440487,10000.0,2025-07-07,1
24284,952299,952299,10000.0,2025-11-28,1
24285,314933,314933,10000.0,2025-06-21,1
24286,763970,763970,10000.0,2025-05-07,1
24287,504490,504490,10000.0,2025-05-21,1
24288,699806,699806,10000.0,2025-01-13,1
24289,402034,402034,10000.0,2025-06-14,1
24290,978559,978559,10000.0,2025-08-28,1
24291,787287,787287,10000.0,2025-01-20,1
24292,512976,512976,10000.0,2025-07-28,1
24293,521526,521526,10000.0,2025-12-07,1
24294,22865,22865,10000.0,2025-06-21,1
24295,264960,264960,10000.0,2025-12-07,1
24296,971690,971690,10000.0,2025-11-21,1
24297,757922,757922,10000.0,2025-10-28,1
24298,961900,961900,10000.0,2025-02-20,1
24299,726340,726340,10000.0,2025-07-14,1
24300,171759,171759,10000.0,2025-04-14,1
24301,676680,676680,10000.0,2025-11-07,1
24302,640727,640727,10000.0,2025-08-14,1
24303,854929,854929,10000.0,2025-11-14,1
24304,842240,842240,10000.0,2025-03-14,1
24305,397290,397290,10000.0,2025-06-28,1
24306,355376,355376,10000.0,2025-12-21,1
24307,9583,9583,10000.0,2025-03-07,1
24308,563027,563027,10000.0,2025-04-28,1
24309,92520,92520,10000.0,2025-10-14,1
24310,597204,597204,10000.0,2025-09-14,1
24311,173779,173779,10000.0,2025-10-21,1
24312,972231,972231,10000.0,2025-05-14,1
24313,386510,386510,10000.0,2025-01-13,1
24314,763564,763564,10000.0,2025-03-28,1
24315,750907,750907,10000.0,2025-08-28,1
24316,360659,360659,10000.0,2025-05-28,1
24317,188039,188039,10000.0,2025-10-07,1
24318,100870,100870,10000.0,2025-08-07,1
24319,26267,26267,10000.0,2025-10-07,1
24320,658668,658668,10000.0,2025-08-21,1
24321,646729,646729,10000.0,2025-01-06,1
24322,88539,88539,10000.0,2025-11-28,1
24323,690229,690229,10000.0,2025-11-14,1
24324,40745,40745,10000.0,2025-04-28,1
24325,48044,48044,10000.0,2025-04-07,1
24326,717022,717022,10000.0,2025-01-27,1
24327,196098,196098,10000.0,2025-10-14,1
24328,844176,844176,10000.0,2025-06-28,1
24329,362773,362773,10000.0,2025-03-07,1
24330,251157,251157,10000.0,2025-03-21,1
24331,184745,184745,10000.0,2025-10-07,1
24332,244952,244952,10000.0,2025-04-07,1
24333,763611,763611,10000.0,2025-05-14,1
24334,485763,485763,10000.0,2025-03-21,1
24335,742977,742977,10000.0,2025-12-28,1
24336,294254,294254,10000.0,2025-12-21,1
24337,875462,875462,10000.0,2025-12-21,1
24338,671105,671105,10000.0,2025-08-14,1
24339,386388,386388,10000.0,2025-09-14,1
24340,102676,102676,10000.0,2025-07-14,1
24341,627490,627490,10000.0,2025-06-14,1
24342,445876,445876,10000.0,2025-03-28,1
24343,48074,48074,10000.0,2025-05-07,1
24344,57255,57255,10000.0,2025-06-07,1
24345,449309,449309,10000.0,2025-08-14,1
24346,95906,95906,10000.0,2025-01-13,1
24347,79115,79115,10000.0,2025-02-27,1
24348,830932,830932,10000.0,2025-04-21,1
24349,455592,455592,10000.0,2025-10-14,1
24350,673400,673400,10000.0,2025-11-21,1
24351,74365,74365,10000.0,2025-03-07,1
24352,171881,171881,10000.0,2025-08-14,1
24353,477352,477352,10000.0,2025-03-28,1
24354,689572,689572,10000.0,2025-01-27,1
24355,647664,647664,10000.0,2025-07-28,1
24356,727537,727537,10000.0,2025-10-21,1
24357,615473,615473,10000.0,2025-08-14,1
24358,278127,278127,10000.0,2025-11-28,1
24359,932467,932467,10000.0,2025-09-21,1
24360,888783,888783,10000.0,2025-05-14,1
24361,305875,305875,10000.0,2025-09-21,1
24362,434683,434683,10000.0,2025-08-28,1
24363,991135,991135,10000.0,2025-01-06,1
24364,762803,762803,10000.0,2025-02-27,1
24365,630387,630387,10000.0,2025-05-14,1
24366,429370,429370,10000.0,2025-02-20,1
24367,198545,198545,10000.0,2025-06-21,1
24368,828662,828662,10000.0,2025-02-06,1
24369,614382,614382,10000.0,2025-08-21,1
24370,34936,34936,10000.0,2025-06-14,1
24371,428501,428501,10000.0,2025-10-07,1
24372,129692,129692,10000.0,2025-05-07,1
24373,827937,827937,10000.0,2025-02-13,1
24374,643716,643716,10000.0,2025-10-14,1
24375,286340,286340,10000.0,2025-05-07,1
24376,491033,491033,10000.0,2025-08-14,1
24377,419609,419609,10000.0,2025-06-21,1
24378,98308,98308,10000.0,2025-08-07,1
24379,770040,770040,10000.0,2025-12-07,1
24380,214741,214741,10000.0,2025-09-21,1
24381,532733,532733,10000.0,2025-07-21,1
24382,491636,491636,10000.0,2025-04-07,1
24383,146414,146414,10000.0,2025-01-13,1
24384,592972,592972,10000.0,2025-02-20,1
24385,976349,976349,10000.0,2025-08-14,1
24386,788256,788256,10000.0,2025-09-14,1
24387,199094,199094,10000.0,2025-12-21,1
24388,356237,356237,10000.0,2025-04-28,1
24389,524377,524377,10000.0,2025-09-21,1
24390,7134,7134,10000.0,2025-06-28,1
24391,608390,608390,10000.0,2025-04-07,1
24392,251341,251341,10000.0,2025-09-21,1
24393,157194,157194,10000.0,2025-06-28,1
24394,783009,783009,10000.0,2025-05-14,1
24395,845914,845914,10000.0,2025-03-28,1
24396,648779,648779,10000.0,2025-08-14,1
24397,414790,414790,10000.0,2025-04-21,1
24398,64657,64657,10000.0,2025-08-28,1
24399,784924,784924,10000.0,2025-08-07,1
24400,744725,744725,10000.0,2025-10-07,1
24401,635115,635115,10000.0,2025-04-14,1
24402,344555,344555,10000.0,2025-05-28,1
24403,246111,246111,10000.0,2025-06-07,1
24404,425648,425648,10000.0,2025-12-21,1
24405,55226,55226,10000.0,2025-11-21,1
24406,760227,760227,10000.0,2025-02-13,1
24407,28531,28531,10000.0,2025-12-14,1
24408,267674,267674,10000.0,2025-05-07,1
24409,542578,542578,10000.0,2025-06-14,1
24410,492176,492176,10000.0,2025-09-28,1
24411,21591,21591,10000.0,2025-12-28,1
24412,718814,718814,10000.0,2025-12-21,1
24413,734987,734987,10000.0,2025-02-27,1
24414,208580,208580,10000.0,2025-11-21,1
24415,244037,244037,10000.0,2025-10-07,1
24416,89928,89928,10000.0,2025-09-14,1
24417,16589,16589,10000.0,2025-04-28,1
24418,623357,623357,10000.0,2025-02-27,1
24419,652300,652300,10000.0,2025-03-28,1
24420,600429,600429,10000.0,2025-07-07,1
24421,592422,592422,10000.0,2025-08-21,1
24422,759660,759660,10000.0,2025-07-28,1
24423,830726,830726,10000.0,2025-09-28,1
24424,477369,477369,10000.0,2025-04-14,1
24425,17148,17148,10000.0,2025-11-07,1
24426,530752,530752,10000.0,2025-02-20,1
24427,149104,149104,10000.0,2025-05-21,1
24428,908768,908768,10000.0,2025-12-21,1
24429,531774,531774,10000.0,2025-12-07,1
24430,203577,203577,10000.0,2025-03-21,1
24431,607619,607619,10000.0,2025-02-27,1
24432,502020,502020,10000.0,2025-08-21,1
24433,828356,828356,10000.0,2025-04-07,1
24434,202365,202365,10000.0,2025-11-28,1
24435,867166,867166,10000.0,2025-04-21,1
24436,501152,501152,10000.0,2025-04-07,1
24437,664602,664602,10000.0,2025-11-07,1
24438,862707,862707,10000.0,2025-02-13,1
24439,974275,974275,10000.0,2025-12-14,1
24440,251913,251913,10000.0,2025-04-14,1
24441,232082,232082,10000.0,2025-02-06,1
24442,766187,766187,10000.0,2025-05-28,1
24443,798029,798029,10000.0,2025-05-28,1
